name,slottime_GMT,slottype,slotavg,pointTitle
SneeHall.Elec.PowerScout3/kWsystem,2022-04-26 08:00:00,H,124.500000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-26 08:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-26 08:00:00,H,271.063975000,Steam
SneeHall.CW.FP/TONS,2022-04-26 09:00:00,H,17.849350000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-26 09:00:00,H,128.800000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-26 09:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-26 09:00:00,H,388.309400000,Steam
SneeHall.CW.FP/TONS,2022-04-26 10:00:00,H,8.394465000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-26 10:00:00,H,129.500000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-26 10:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-26 10:00:00,H,381.805375000,Steam
SneeHall.CW.FP/TONS,2022-04-26 11:00:00,H,8.915960000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-26 11:00:00,H,123.475000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-26 11:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-26 11:00:00,H,335.332450000,Steam
SneeHall.CW.FP/TONS,2022-04-26 12:00:00,H,9.421210000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-26 12:00:00,H,125.775000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-26 12:00:00,H,0.025000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-26 12:00:00,H,322.287875000,Steam
SneeHall.CW.FP/TONS,2022-04-26 13:00:00,H,10.684697500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-26 13:00:00,H,136.525000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-26 13:00:00,H,0.175000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-26 13:00:00,H,326.143350000,Steam
SneeHall.CW.FP/TONS,2022-04-26 14:00:00,H,28.406675000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-26 14:00:00,H,136.725000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-26 14:00:00,H,0.650000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-26 14:00:00,H,293.729025000,Steam
SneeHall.CW.FP/TONS,2022-04-26 15:00:00,H,12.002660000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-26 15:00:00,H,135.875000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-26 15:00:00,H,0.150000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-26 15:00:00,H,358.486225000,Steam
SneeHall.CW.FP/TONS,2022-04-26 16:00:00,H,5.788555000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-26 16:00:00,H,139.600000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-26 16:00:00,H,0.175000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-26 16:00:00,H,327.310600000,Steam
SneeHall.CW.FP/TONS,2022-04-26 17:00:00,H,7.696007500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-26 17:00:00,H,137.775000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-26 17:00:00,H,0.150000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-26 17:00:00,H,311.487275000,Steam
SneeHall.CW.FP/TONS,2022-04-26 18:00:00,H,10.370237500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-26 18:00:00,H,139.725000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-26 18:00:00,H,0.375000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-26 18:00:00,H,259.465250000,Steam
SneeHall.CW.FP/TONS,2022-04-26 19:00:00,H,9.476142500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-26 19:00:00,H,139.025000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-26 19:00:00,H,0.200000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-26 19:00:00,H,312.054800000,Steam
SneeHall.CW.FP/TONS,2022-04-26 20:00:00,H,7.355635000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-26 20:00:00,H,134.100000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-26 20:00:00,H,0.050000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-26 20:00:00,H,295.263475000,Steam
SneeHall.CW.FP/TONS,2022-04-26 21:00:00,H,7.664542500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-26 21:00:00,H,137.500000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-26 21:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-26 21:00:00,H,329.176400000,Steam
SneeHall.CW.FP/TONS,2022-04-26 22:00:00,H,6.878215000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-26 22:00:00,H,127.800000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-26 22:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-26 22:00:00,H,341.862900000,Steam
SneeHall.CW.FP/TONS,2022-04-26 23:00:00,H,4.207782500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-26 23:00:00,H,126.000000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-26 23:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-26 23:00:00,H,334.530000000,Steam
SneeHall.CW.FP/TONS,2022-04-27 00:00:00,H,4.622362500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-27 00:00:00,H,130.725000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-27 00:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-27 00:00:00,H,362.696425000,Steam
SneeHall.CW.FP/TONS,2022-04-27 01:00:00,H,4.836470000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-27 01:00:00,H,131.975000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-27 01:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-27 01:00:00,H,366.704475000,Steam
SneeHall.CW.FP/TONS,2022-04-27 02:00:00,H,4.559335000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-27 02:00:00,H,116.325000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-27 02:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-27 02:00:00,H,337.641325000,Steam
SneeHall.CW.FP/TONS,2022-04-27 03:00:00,H,4.301170000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-27 03:00:00,H,113.750000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-27 03:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-27 03:00:00,H,323.898275000,Steam
SneeHall.CW.FP/TONS,2022-04-27 04:00:00,H,4.114827500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-27 04:00:00,H,114.925000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-27 04:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-27 04:00:00,H,320.552300000,Steam
SneeHall.CW.FP/TONS,2022-04-27 05:00:00,H,4.165192500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-27 05:00:00,H,111.325000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-27 05:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-27 05:00:00,H,317.010775000,Steam
SneeHall.CW.FP/TONS,2022-04-27 06:00:00,H,4.434597500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-27 06:00:00,H,110.750000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-27 06:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-27 06:00:00,H,332.530000000,Steam
SneeHall.CW.FP/TONS,2022-04-27 07:00:00,H,3.449760000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-27 07:00:00,H,121.075000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-27 07:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-27 07:00:00,H,376.804800000,Steam
SneeHall.CW.FP/TONS,2022-04-27 08:00:00,H,4.317650000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-27 08:00:00,H,123.875000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-27 08:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-27 08:00:00,H,427.585175000,Steam
SneeHall.CW.FP/TONS,2022-04-27 09:00:00,H,4.148205000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-27 09:00:00,H,126.050000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-27 09:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-27 09:00:00,H,568.958950000,Steam
SneeHall.CW.FP/TONS,2022-04-27 10:00:00,H,4.415982500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-27 10:00:00,H,122.125000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-27 10:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-27 10:00:00,H,621.399975000,Steam
SneeHall.CW.FP/TONS,2022-04-27 11:00:00,H,4.474450000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-27 11:00:00,H,117.700000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-27 11:00:00,H,0.125000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-27 11:00:00,H,572.863800000,Steam
SneeHall.CW.FP/TONS,2022-04-27 12:00:00,H,4.494985000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-27 12:00:00,H,113.375000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-27 12:00:00,H,0.500000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-27 12:00:00,H,598.849325000,Steam
SneeHall.CW.FP/TONS,2022-04-27 13:00:00,H,4.830215000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-27 13:00:00,H,127.225000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-27 13:00:00,H,0.675000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-27 13:00:00,H,561.114650000,Steam
SneeHall.CW.FP/TONS,2022-04-27 14:00:00,H,4.480542500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-27 14:00:00,H,131.050000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-27 14:00:00,H,0.500000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-27 14:00:00,H,513.170325000,Steam
SneeHall.CW.FP/TONS,2022-04-27 15:00:00,H,4.735545000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-27 15:00:00,H,142.000000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-27 15:00:00,H,0.400000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-27 15:00:00,H,558.082075000,Steam
SneeHall.CW.FP/TONS,2022-04-27 16:00:00,H,4.428862500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-27 16:00:00,H,136.775000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-27 16:00:00,H,1.050000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-27 16:00:00,H,502.425125000,Steam
SneeHall.CW.FP/TONS,2022-04-27 17:00:00,H,4.062065000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-27 17:00:00,H,139.875000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-27 17:00:00,H,0.625000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-27 17:00:00,H,502.325225000,Steam
SneeHall.CW.FP/TONS,2022-04-27 18:00:00,H,4.009695000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-27 18:00:00,H,152.250000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-27 18:00:00,H,0.600000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-27 18:00:00,H,504.644625000,Steam
SneeHall.CW.FP/TONS,2022-04-27 19:00:00,H,3.935555000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-27 19:00:00,H,139.075000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-27 19:00:00,H,0.800000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-27 19:00:00,H,494.584175000,Steam
SneeHall.CW.FP/TONS,2022-04-27 20:00:00,H,4.516790000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-27 20:00:00,H,137.250000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-27 20:00:00,H,0.250000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-27 20:00:00,H,487.634625000,Steam
SneeHall.CW.FP/TONS,2022-04-27 21:00:00,H,4.532140000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-27 21:00:00,H,128.475000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-27 21:00:00,H,0.150000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-27 21:00:00,H,518.197575000,Steam
SneeHall.CW.FP/TONS,2022-04-27 22:00:00,H,4.578610000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-27 22:00:00,H,125.800000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-27 22:00:00,H,0.075000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-27 22:00:00,H,561.728450000,Steam
SneeHall.CW.FP/TONS,2022-04-27 23:00:00,H,4.500877500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-27 23:00:00,H,122.775000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-27 23:00:00,H,0.050000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-27 23:00:00,H,576.423175000,Steam
SneeHall.CW.FP/TONS,2022-04-28 00:00:00,H,4.718870000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-28 00:00:00,H,124.850000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-28 00:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-28 00:00:00,H,569.200725000,Steam
SneeHall.CW.FP/TONS,2022-04-28 01:00:00,H,4.620700000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-28 01:00:00,H,128.550000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-28 01:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-28 01:00:00,H,614.658125000,Steam
SneeHall.CW.FP/TONS,2022-04-28 02:00:00,H,4.404680000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-28 02:00:00,H,112.750000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-28 02:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-28 02:00:00,H,609.526800000,Steam
SneeHall.CW.FP/TONS,2022-04-28 03:00:00,H,4.563537500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-28 03:00:00,H,109.675000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-28 03:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-28 03:00:00,H,563.024900000,Steam
SneeHall.CW.FP/TONS,2022-04-28 04:00:00,H,4.407982500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-28 04:00:00,H,121.125000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-28 04:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-28 04:00:00,H,552.746400000,Steam
SneeHall.CW.FP/TONS,2022-04-28 05:00:00,H,4.572162500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-28 05:00:00,H,118.450000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-28 05:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-28 05:00:00,H,534.885950000,Steam
SneeHall.CW.FP/TONS,2022-04-28 06:00:00,H,4.430457500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-28 06:00:00,H,119.075000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-28 06:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-28 06:00:00,H,573.895975000,Steam
SneeHall.CW.FP/TONS,2022-04-28 07:00:00,H,4.769315000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-28 07:00:00,H,117.725000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-28 07:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-28 07:00:00,H,642.630450000,Steam
SneeHall.CW.FP/TONS,2022-04-28 08:00:00,H,4.591895000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-28 08:00:00,H,118.950000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-28 08:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-28 08:00:00,H,680.432475000,Steam
SneeHall.CW.FP/TONS,2022-04-28 09:00:00,H,4.251345000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-28 09:00:00,H,120.775000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-28 09:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-28 09:00:00,H,744.797175000,Steam
SneeHall.CW.FP/TONS,2022-04-28 10:00:00,H,4.625825000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-28 10:00:00,H,116.200000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-28 10:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-28 10:00:00,H,753.498825000,Steam
SneeHall.CW.FP/TONS,2022-04-28 11:00:00,H,4.570380000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-28 11:00:00,H,118.575000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-28 11:00:00,H,0.125000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-28 11:00:00,H,680.651925000,Steam
SneeHall.CW.FP/TONS,2022-04-28 12:00:00,H,4.685720000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-28 12:00:00,H,117.000000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-28 12:00:00,H,0.775000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-28 12:00:00,H,633.547100000,Steam
SneeHall.CW.FP/TONS,2022-04-28 13:00:00,H,4.547822500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-28 13:00:00,H,119.725000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-28 13:00:00,H,1.325000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-28 13:00:00,H,600.215125000,Steam
SneeHall.CW.FP/TONS,2022-04-28 14:00:00,H,4.676750000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-28 14:00:00,H,129.725000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-28 14:00:00,H,1.850000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-28 14:00:00,H,574.289575000,Steam
SneeHall.CW.FP/TONS,2022-04-28 15:00:00,H,4.640457500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-28 15:00:00,H,134.800000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-28 15:00:00,H,2.600000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-28 15:00:00,H,517.910775000,Steam
SneeHall.CW.FP/TONS,2022-04-28 16:00:00,H,4.864472500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-28 16:00:00,H,138.925000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-28 16:00:00,H,2.525000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-28 16:00:00,H,486.616525000,Steam
SneeHall.CW.FP/TONS,2022-04-28 17:00:00,H,4.766567500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-28 17:00:00,H,136.975000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-28 17:00:00,H,1.600000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-28 17:00:00,H,391.948550000,Steam
SneeHall.CW.FP/TONS,2022-04-28 18:00:00,H,4.437965000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-28 18:00:00,H,140.125000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-28 18:00:00,H,1.325000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-28 18:00:00,H,370.096400000,Steam
SneeHall.CW.FP/TONS,2022-04-28 19:00:00,H,4.612940000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-28 19:00:00,H,144.550000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-28 19:00:00,H,1.550000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-28 19:00:00,H,356.992650000,Steam
SneeHall.CW.FP/TONS,2022-04-28 20:00:00,H,5.001382500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-28 20:00:00,H,140.250000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-28 20:00:00,H,2.450000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-28 20:00:00,H,373.393725000,Steam
SneeHall.CW.FP/TONS,2022-04-28 21:00:00,H,7.210892500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-28 21:00:00,H,136.975000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-28 21:00:00,H,2.425000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-28 21:00:00,H,375.532450000,Steam
SneeHall.CW.FP/TONS,2022-04-28 22:00:00,H,6.370327500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-28 22:00:00,H,127.350000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-28 22:00:00,H,1.525000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-28 22:00:00,H,377.979525000,Steam
SneeHall.CW.FP/TONS,2022-04-28 23:00:00,H,5.841305000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-28 23:00:00,H,121.650000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-28 23:00:00,H,0.300000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-28 23:00:00,H,401.675550000,Steam
SneeHall.CW.FP/TONS,2022-04-29 00:00:00,H,4.601652500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-29 00:00:00,H,130.375000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-29 00:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-29 00:00:00,H,416.780150000,Steam
SneeHall.CW.FP/TONS,2022-04-29 01:00:00,H,3.916515000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-29 01:00:00,H,133.125000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-29 01:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-29 01:00:00,H,464.330225000,Steam
SneeHall.CW.FP/TONS,2022-04-29 02:00:00,H,3.782632500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-29 02:00:00,H,113.800000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-29 02:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-29 02:00:00,H,445.972900000,Steam
SneeHall.CW.FP/TONS,2022-04-29 03:00:00,H,4.107747500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-29 03:00:00,H,110.425000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-29 03:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-29 03:00:00,H,415.124625000,Steam
SneeHall.CW.FP/TONS,2022-04-29 04:00:00,H,4.224337500,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-29 04:00:00,H,104.600000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-29 04:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-29 04:00:00,H,421.264700000,Steam
SneeHall.CW.FP/TONS,2022-04-29 05:00:00,H,4.046990000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2022-04-29 05:00:00,H,109.625000000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2022-04-29 05:00:00,H,0.000000000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2022-04-29 05:00:00,H,423.406825000,Steam
