name,slottime_GMT,slottype,slotavg,pointTitle
AliceCookHouse.CW.FP/TONS,2022-07-10 00:00:00,D,16.054482187,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-07-10 00:00:00,D,15.752631578,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-07-10 00:00:00,D,47.367708333,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-07-10 00:00:00,D,120.283020833,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-07-10 00:00:00,D,133.406458333,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-07-10 00:00:00,D,2155.064645833,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-07-11 00:00:00,D,21.421768437,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-07-11 00:00:00,D,16.619354838,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-07-11 00:00:00,D,53.829166666,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-07-11 00:00:00,D,284.469791666,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-07-11 00:00:00,D,231.290833333,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-07-11 00:00:00,D,1780.361770833,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-07-12 00:00:00,D,27.992484375,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-07-12 00:00:00,D,18.356382978,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-07-12 00:00:00,D,60.383333333,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-07-12 00:00:00,D,462.254687500,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-07-12 00:00:00,D,1040.126145833,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-07-12 00:00:00,D,1283.748843750,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-07-13 00:00:00,D,25.854857291,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-07-13 00:00:00,D,18.700000000,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-07-13 00:00:00,D,59.063541666,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-07-13 00:00:00,D,387.102562500,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-07-13 00:00:00,D,1073.303125000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-07-13 00:00:00,D,1454.587218750,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-07-14 00:00:00,D,24.655742708,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-07-14 00:00:00,D,19.607368421,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-07-14 00:00:00,D,56.208333333,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-07-14 00:00:00,D,565.015906250,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-07-14 00:00:00,D,627.431770833,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-07-14 00:00:00,D,1577.582635416,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-07-15 00:00:00,D,18.186457500,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-07-15 00:00:00,D,19.807291666,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-07-15 00:00:00,D,52.286458333,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-07-15 00:00:00,D,443.123468750,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-07-15 00:00:00,D,542.266041666,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-07-15 00:00:00,D,1739.137552083,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-07-16 00:00:00,D,21.686159479,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-07-16 00:00:00,D,15.110638297,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-07-16 00:00:00,D,49.032291666,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-07-16 00:00:00,D,72.943156250,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-07-16 00:00:00,D,0.000000000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-07-16 00:00:00,D,1827.613541666,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-07-17 00:00:00,D,25.712891666,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-07-17 00:00:00,D,14.833684210,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-07-17 00:00:00,D,53.497916666,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-07-17 00:00:00,D,0.000000000,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-07-17 00:00:00,D,0.000000000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-07-17 00:00:00,D,1591.480260416,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-07-18 00:00:00,D,29.941796875,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-07-18 00:00:00,D,14.580000000,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-07-18 00:00:00,D,53.617708333,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-07-18 00:00:00,D,0.000000000,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-07-18 00:00:00,D,0.000000000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-07-18 00:00:00,D,1930.611875000,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-07-19 00:00:00,D,28.187489583,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-07-19 00:00:00,D,14.688297872,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-07-19 00:00:00,D,51.388541666,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-07-19 00:00:00,D,322.028854166,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-07-19 00:00:00,D,0.000000000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-07-19 00:00:00,D,1705.015802083,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-07-20 00:00:00,D,30.628356250,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-07-20 00:00:00,D,14.716842105,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-07-20 00:00:00,D,53.789583333,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-07-20 00:00:00,D,76.478302083,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-07-20 00:00:00,D,0.000000000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-07-20 00:00:00,D,1363.764260416,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-07-21 00:00:00,D,30.239843750,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-07-21 00:00:00,D,17.057446808,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-07-21 00:00:00,D,55.777083333,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-07-21 00:00:00,D,0.000000000,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-07-21 00:00:00,D,0.000000000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-07-21 00:00:00,D,1149.494968750,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-07-22 00:00:00,D,28.665750000,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-07-22 00:00:00,D,15.143617021,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-07-22 00:00:00,D,53.144680851,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-07-22 00:00:00,D,0.000000000,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-07-22 00:00:00,D,0.000000000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-07-22 00:00:00,D,1467.442875000,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-07-23 00:00:00,D,27.888388541,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-07-23 00:00:00,D,14.065217391,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-07-23 00:00:00,D,52.911458333,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-07-23 00:00:00,D,0.000000000,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-07-23 00:00:00,D,0.000000000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-07-23 00:00:00,D,1605.700572916,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-07-24 00:00:00,D,28.923513541,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-07-24 00:00:00,D,13.882978723,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-07-24 00:00:00,D,53.837894736,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-07-24 00:00:00,D,67.447916666,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-07-24 00:00:00,D,0.000000000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-07-24 00:00:00,D,1503.614427083,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-07-25 00:00:00,D,30.695954166,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-07-25 00:00:00,D,14.000000000,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-07-25 00:00:00,D,51.980000000,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-07-25 00:00:00,D,0.000000000,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-07-25 00:00:00,D,0.000000000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-07-25 00:00:00,D,1649.673031250,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-07-26 00:00:00,D,19.893845833,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-07-26 00:00:00,D,15.062105263,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-07-26 00:00:00,D,49.714736842,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-07-26 00:00:00,D,0.000000000,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-07-26 00:00:00,D,0.000000000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-07-26 00:00:00,D,2042.690937500,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-07-27 00:00:00,D,22.106883333,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-07-27 00:00:00,D,14.891489361,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-07-27 00:00:00,D,53.749473684,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-07-27 00:00:00,D,0.000000000,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-07-27 00:00:00,D,0.000000000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-07-27 00:00:00,D,1781.565635416,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-07-28 00:00:00,D,29.462746875,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-07-28 00:00:00,D,14.842105263,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-07-28 00:00:00,D,57.253125000,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-07-28 00:00:00,D,0.000000000,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-07-28 00:00:00,D,0.000000000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-07-28 00:00:00,D,1588.092041666,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-07-29 00:00:00,D,24.560952083,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-07-29 00:00:00,D,14.050000000,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-07-29 00:00:00,D,53.956842105,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-07-29 00:00:00,D,0.000000000,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-07-29 00:00:00,D,0.000000000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-07-29 00:00:00,D,1601.515583333,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-07-30 00:00:00,D,22.431571875,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-07-30 00:00:00,D,13.131868131,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-07-30 00:00:00,D,51.713541666,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-07-30 00:00:00,D,0.000000000,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-07-30 00:00:00,D,0.000000000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-07-30 00:00:00,D,1702.207645833,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-07-31 00:00:00,D,22.048460729,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-07-31 00:00:00,D,13.230526315,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-07-31 00:00:00,D,51.253684210,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-07-31 00:00:00,D,0.000000000,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-07-31 00:00:00,D,0.000000000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-07-31 00:00:00,D,1902.590760416,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-08-01 00:00:00,D,24.165261458,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-08-01 00:00:00,D,14.092473118,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-08-01 00:00:00,D,54.531250000,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-08-01 00:00:00,D,0.000000000,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-08-01 00:00:00,D,0.000000000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-08-01 00:00:00,D,1730.039322916,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-08-02 00:00:00,D,28.382662500,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-08-02 00:00:00,D,15.082608695,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-08-02 00:00:00,D,55.975531914,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-08-02 00:00:00,D,467.972916666,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-08-02 00:00:00,D,0.000000000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-08-02 00:00:00,D,1671.618427083,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-08-03 00:00:00,D,24.678016666,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-08-03 00:00:00,D,15.160638297,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-08-03 00:00:00,D,54.453684210,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-08-03 00:00:00,D,0.000000000,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-08-03 00:00:00,D,0.000000000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-08-03 00:00:00,D,1687.814281250,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-08-04 00:00:00,D,30.158376041,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-08-04 00:00:00,D,15.743750000,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-08-04 00:00:00,D,57.268750000,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-08-04 00:00:00,D,0.000000000,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-08-04 00:00:00,D,0.000000000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-08-04 00:00:00,D,1705.281322916,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-08-05 00:00:00,D,33.444659375,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-08-05 00:00:00,D,15.238709677,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-08-05 00:00:00,D,57.354736842,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-08-05 00:00:00,D,65.641135416,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-08-05 00:00:00,D,0.000000000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-08-05 00:00:00,D,2002.003572916,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-08-06 00:00:00,D,33.099352083,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-08-06 00:00:00,D,13.817204301,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-08-06 00:00:00,D,55.397916666,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-08-06 00:00:00,D,0.000000000,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-08-06 00:00:00,D,0.000000000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-08-06 00:00:00,D,1734.271500000,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-08-07 00:00:00,D,35.677623157,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-08-07 00:00:00,D,15.357471264,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-08-07 00:00:00,D,58.300000000,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-08-07 00:00:00,D,0.000000000,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-08-07 00:00:00,D,191.428842105,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-08-07 00:00:00,D,1546.124000000,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-08-08 00:00:00,D,35.239515625,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-08-08 00:00:00,D,16.105494505,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-08-08 00:00:00,D,58.386458333,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-08-08 00:00:00,D,0.000000000,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-08-08 00:00:00,D,0.000000000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-08-08 00:00:00,D,1560.812093750,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-08-09 00:00:00,D,32.938259375,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-08-09 00:00:00,D,16.465625000,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-08-09 00:00:00,D,59.104166666,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-08-09 00:00:00,D,796.845635416,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-08-09 00:00:00,D,228.688750000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-08-09 00:00:00,D,1765.725416666,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-08-10 00:00:00,D,25.045517708,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-08-10 00:00:00,D,15.020879120,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-08-10 00:00:00,D,53.314583333,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-08-10 00:00:00,D,0.000000000,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-08-10 00:00:00,D,252.952604166,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-08-10 00:00:00,D,2003.370833333,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-08-11 00:00:00,D,28.535633333,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-08-11 00:00:00,D,21.230000000,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-08-11 00:00:00,D,60.647191011,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-08-11 00:00:00,D,125.989375000,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-08-11 00:00:00,D,151.795520833,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-08-11 00:00:00,D,2328.505781250,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-08-12 00:00:00,D,24.722970520,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-08-12 00:00:00,D,25.066666666,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-08-12 00:00:00,D,61.750000000,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-08-12 00:00:00,D,0.000000000,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-08-12 00:00:00,D,196.652812500,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-08-12 00:00:00,D,3570.752395833,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-08-13 00:00:00,D,17.495298229,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-08-13 00:00:00,D,27.069473684,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-08-13 00:00:00,D,62.835483870,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-08-13 00:00:00,D,0.000000000,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-08-13 00:00:00,D,0.000000000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-08-13 00:00:00,D,3846.008020833,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-08-14 00:00:00,D,20.837073750,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-08-14 00:00:00,D,24.553125000,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-08-14 00:00:00,D,61.867021276,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-08-14 00:00:00,D,914.044479166,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-08-14 00:00:00,D,165.932291666,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-08-14 00:00:00,D,3814.094583333,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-08-15 00:00:00,D,30.091672395,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-08-15 00:00:00,D,32.863736263,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-08-15 00:00:00,D,73.081250000,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-08-15 00:00:00,D,4449.744906250,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-08-15 00:00:00,D,323.349895833,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-08-15 00:00:00,D,3581.130833333,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-08-16 00:00:00,D,32.893292708,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-08-16 00:00:00,D,32.207692307,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-08-16 00:00:00,D,70.519148936,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-08-16 00:00:00,D,6271.375208333,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-08-16 00:00:00,D,486.174375000,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-08-16 00:00:00,D,3633.891770833,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-08-17 00:00:00,D,28.627364583,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-08-17 00:00:00,D,40.616666666,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-08-17 00:00:00,D,79.156842105,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-08-17 00:00:00,D,16090.241239583,Domestic Hot Water for Dining
AliceCookHouse.G0061.FleximF721/DHW.House.kBTUperHour,2022-08-17 00:00:00,D,390.240729166,Domestic Hot Water for Alice Cook House
AliceCookHouse.HW.FP/TONS,2022-08-17 00:00:00,D,3961.010416666,Main Htg Hot Water
AliceCookHouse.CW.FP/TONS,2022-08-18 00:00:00,D,22.605023750,Chilled Water
AliceCookHouse.Dining.Elec.PowerScout18/kWsystem,2022-08-18 00:00:00,D,42.117708333,Electric for Dining
AliceCookHouse.Elec.PowerScout18/kWsystem,2022-08-18 00:00:00,D,82.133333333,Cook House
AliceCookHouse.G0061.FleximF721/DHW.Dining.kBTUperHour,2022-08-18 00:00:00,D,15050.198750000,Domestic Hot Water for Dining
